shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
5c65de3b-4778-4554-ad22-3398f528e3ef,40.3874098895945,-86.839962594238,92,7501.64
87c84019-852c-46c9-a3ea-0a644c510801,40.4309090667014,-86.9312711920874,90,4275.55
78dd6ba2-f1b9-40c8-b5b9-37967e740e9e,40.4182580687474,-86.883551948616,107,6888.71
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4259057974724,-86.8914590976476,18,922.98
f625fb8e-e48c-44b1-8eb4-7151f0d3b71d,40.418919498856,-86.8995874762289,10,957.31
190df76a-874b-4006-aed3-168253df771a,40.3834476197839,-86.8950993081831,109,7824.32
30f49bff-7d39-4b55-aa46-8bf394572be7,40.4175390840761,-86.8369781103008,53,5256.61
03e74389-fe52-4946-8b43-0d5ae70eecd0,40.4540422904961,-86.9620692027572,73,5521.18
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4265436784353,-86.8916561836991,14,846.92
03e74389-fe52-4946-8b43-0d5ae70eecd0,40.4661948951611,-86.9621373581621,63,4164.72
d62644f1-4b8e-4aa1-bc8d-0afb59c6b016,40.4435162417674,-86.8995547354006,57,3494.63
ee49c7f5-2351-445b-b4ed-f0f3503377f4,40.4182580687474,-86.8809294864032,104,6666.51
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.4598877811308,-86.9340697844267,8,404.74
5c65de3b-4778-4554-ad22-3398f528e3ef,40.3944664230526,-86.8488562668339,55,5317.16
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.4161218555486,-86.8388727880169,53,3871.42
1545ee20-7633-4938-adf4-673f4586f25a,40.39684,-86.809643,134,11572.07
14783f1e-cfa7-456e-b1fa-020478b8a0f6,40.4010452045549,-86.8581353375218,42,4239.07
4fd2167d-7855-4648-8faf-21606791a86c,40.4573040318036,-86.9339999433829,2,28.16
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.388895458038,-86.8387961463473,204,13326.62
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.4321109172211,-86.8634399001298,94,6163.8
30f49bff-7d39-4b55-aa46-8bf394572be7,40.4175010715288,-86.8498097275826,47,4167.02
2e9b92bf-5c8d-47d6-b94e-566a87fcac71,40.4481224482809,-86.9445258722977,37,5731
b3ee4a19-563f-496d-909b-28caa69cda68,40.445597,-86.921499,98,6203.23
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4585047458871,-86.92448430055,74,4766.04
ee49c7f5-2351-445b-b4ed-f0f3503377f4,40.3854503026687,-86.8414272413283,9,367.37
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.4275608483879,-86.8458309316654,123,8265.5
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.4494111949932,-86.9244315134646,39,1927.9
14783f1e-cfa7-456e-b1fa-020478b8a0f6,40.3929895226761,-86.8482624659692,61,5559.23
14783f1e-cfa7-456e-b1fa-020478b8a0f6,40.4173152926365,-86.8892737193126,10,817.96
fd8cfb59-da55-4eaa-b557-6b2950043674,40.4574864968824,-86.9312197719882,43,2674.05
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.4218764483398,-86.890509053468,196,11516.3
f625fb8e-e48c-44b1-8eb4-7151f0d3b71d,40.4191554113217,-86.9018722619,25,1250.77
3f0501eb-3b2c-4ffd-ac91-7aea62ab0db7,40.420060992989,-86.8883912324166,11,599.16
10661157-85f9-4587-9139-0124cd3c3f7f,40.3851176461872,-86.8418038663392,8,321.85
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4454301078834,-86.9440387671118,68,2188.74
8fe3c425-4dbe-4257-b24b-a82e93789840,40.430362,-86.913149,66,6833.08
8efabf15-d065-404b-b1bb-535c12a9b3be,40.4008856654695,-86.8386074506406,31,3714.21
f923454e-839e-4ce8-bd28-621a56212d40,40.3872178761834,-86.8401054442572,171,11461.2
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.3896898718097,-86.8383792175577,20,915.16
c505198f-66a9-495a-ad61-d3b5769ab604,40.4173280913057,-86.8920084580338,8,584.41
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4607284347798,-86.9307294846524,228,9345.46
fac42847-5b76-483b-9ea6-19c6cc0cbadc,40.4238978530312,-86.9080855131756,14,883.3
4fd2167d-7855-4648-8faf-21606791a86c,40.4604386777188,-86.9174288197974,81,1871.89
190df76a-874b-4006-aed3-168253df771a,40.3818433214332,-86.8844209244502,123,8776.35
c9799aec-2e5d-4861-bab9-3f93198d76dc,40.4211175111097,-86.9018046749278,29,1086.01
301daf7e-05b7-4ad1-b986-4685dced1276,40.4184819407093,-86.9048677994125,54,3512.54
17d55fe2-a8f1-4ddc-850e-0d203d1b2c6c,40.4179310382763,-86.8792657639195,63,5897.79
10661157-85f9-4587-9139-0124cd3c3f7f,40.381630394809,-86.8829175056749,41,3994.23
b3ee4a19-563f-496d-909b-28caa69cda68,40.4787970453461,-86.9246694110369,11,652.61
e842f5a1-f2f3-4e5d-b025-0ada6d3caf83,40.3866718631265,-86.8565363902308,113,11012.83
1545ee20-7633-4938-adf4-673f4586f25a,40.405849979872,-86.828501714606,62,3959.16
7e86a5a0-948f-4743-b41d-59a7e2126f1a,40.4292737993003,-86.8717567435456,49,2827.35
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4325623852506,-86.9057167271526,85,4624.87
7e86a5a0-948f-4743-b41d-59a7e2126f1a,40.4246886905482,-86.8823106834754,32,1633.44
bb15a4a7-6c6e-4815-834c-680d5a343d63,40.4000955506471,-86.8080082359168,125,9106.35
b3ee4a19-563f-496d-909b-28caa69cda68,40.4454504004781,-86.921268750552,99,6228.62
7e86a5a0-948f-4743-b41d-59a7e2126f1a,40.4234077874522,-86.8906807125854,18,772.97
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.43219,-86.862337,141,7947.16
8fe3c425-4dbe-4257-b24b-a82e93789840,40.4368185583264,-86.9155682422769,58,6057.29
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4308026777346,-86.9069104854093,79,4322.61
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4306995810825,-86.9315627077794,84,4219.6
c9799aec-2e5d-4861-bab9-3f93198d76dc,40.4448140638393,-86.943607012848,92,6237.63
c9799aec-2e5d-4861-bab9-3f93198d76dc,40.4240222996671,-86.9114694385519,41,1991.13
bb15a4a7-6c6e-4815-834c-680d5a343d63,40.4100352698476,-86.8290455094219,89,6055.58
ae4e6ab1-7163-47ea-944d-e1327f042a0c,40.4236487908356,-86.8930983837628,4,443.24
8d44af5f-359d-49f6-8b0b-cdbb682b958f,40.381770738385,-86.8689353987617,30,2807.43
79578537-88cd-4d42-9745-49cf6f3c5712,40.3834242048671,-86.8761531063841,114,8683.17
1545ee20-7633-4938-adf4-673f4586f25a,40.4095658959441,-86.8289522224203,66,4381.16
d9e6d371-9610-44d9-9781-33cddd4eee53,40.4463701693127,-86.9619651381163,2,138.38
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.451136566601,-86.9258546230758,23,1692.41
c9799aec-2e5d-4861-bab9-3f93198d76dc,40.4198730242177,-86.9002888739281,20,889.09
bb15a4a7-6c6e-4815-834c-680d5a343d63,40.3932897598168,-86.836529456461,22,1446.47
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.4220985087209,-86.8469310786064,153,8964.83
5c65de3b-4778-4554-ad22-3398f528e3ef,40.3836830967278,-86.8425766541296,105,8050.83
78dd6ba2-f1b9-40c8-b5b9-37967e740e9e,40.4079318289716,-86.8676088373428,78,5013.59
bb15a4a7-6c6e-4815-834c-680d5a343d63,40.3901046337796,-86.8383181996284,13,957.38
fd8cfb59-da55-4eaa-b557-6b2950043674,40.466836046299,-86.945591325365,25,818.41
301daf7e-05b7-4ad1-b986-4685dced1276,40.4183152369109,-86.9065679418445,45,3351.32
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4212096613209,-86.8942852185032,1,70.87
87c84019-852c-46c9-a3ea-0a644c510801,40.4422447798356,-86.9420539967624,74,2600.88
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.4203226255317,-86.8954962643662,151,11017.99
4fd2167d-7855-4648-8faf-21606791a86c,40.4253471629576,-86.9005237229262,203,7818.12
e842f5a1-f2f3-4e5d-b025-0ada6d3caf83,40.3933574510532,-86.8764704238284,39,3540.22
8d44af5f-359d-49f6-8b0b-cdbb682b958f,40.4218273801857,-86.8930828595387,134,12716.54
8d44af5f-359d-49f6-8b0b-cdbb682b958f,40.3925923164968,-86.9048052173681,104,8896.65
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4603384626986,-86.9334488751805,237,9585.81
78dd6ba2-f1b9-40c8-b5b9-37967e740e9e,40.418249496843,-86.891552804858,120,7567.96
78dd6ba2-f1b9-40c8-b5b9-37967e740e9e,40.3924431566178,-86.8477284469234,44,2509.98
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.4007850988791,-86.8384690434948,34,2155.51
79578537-88cd-4d42-9745-49cf6f3c5712,40.3829215489012,-86.8435795045237,13,613.54
4fd2167d-7855-4648-8faf-21606791a86c,40.4573367435666,-86.9337656253125,4,48.5
2e9b92bf-5c8d-47d6-b94e-566a87fcac71,40.4311314675548,-86.9324856560445,24,3490.92
f923454e-839e-4ce8-bd28-621a56212d40,40.3839595630194,-86.8424004220765,177,11951.12
78dd6ba2-f1b9-40c8-b5b9-37967e740e9e,40.4174508046308,-86.8786670811647,100,6439.61
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4652818404832,-86.9301949589733,126,6102.51
3f0501eb-3b2c-4ffd-ac91-7aea62ab0db7,40.4242265187966,-86.8617839268532,60,3804.86
f923454e-839e-4ce8-bd28-621a56212d40,40.4230456604981,-86.847125868428,113,6770.02
30f49bff-7d39-4b55-aa46-8bf394572be7,40.4150796623566,-86.8291277586169,61,6205.49
8fe3c425-4dbe-4257-b24b-a82e93789840,40.458787811022,-86.944136241337,23,2046.8
7ccaf41c-7298-458b-a035-fcd1b3090f39,40.3955561158392,-86.8963715074284,41,3077.81
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4275580235811,-86.9065866912966,44,2291.48
78dd6ba2-f1b9-40c8-b5b9-37967e740e9e,40.4182550122835,-86.8929220084798,123,7684.78
5c65de3b-4778-4554-ad22-3398f528e3ef,40.3943290397418,-86.8487579553623,56,5334.55
8efabf15-d065-404b-b1bb-535c12a9b3be,40.4030233553284,-86.8343240574646,25,3115.44
bb15a4a7-6c6e-4815-834c-680d5a343d63,40.4043637210438,-86.8278803181286,104,6719.89
190df76a-874b-4006-aed3-168253df771a,40.3817702474398,-86.8652482191185,139,10410.6
10661157-85f9-4587-9139-0124cd3c3f7f,40.381770738385,-86.8689353987617,30,2807.43
53db175f-2a4f-40ea-b513-1d2282eae5d7,40.4264471778872,-86.8915100019918,63,4566.34
53db175f-2a4f-40ea-b513-1d2282eae5d7,40.4394796563218,-86.8744267437498,11,1238.3
4fd2167d-7855-4648-8faf-21606791a86c,40.4436436992468,-86.9131601530146,114,3955.07
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.3899885556298,-86.8383963284847,201,13200.05
17d55fe2-a8f1-4ddc-850e-0d203d1b2c6c,40.4177152077445,-86.8363351564908,24,2221.55
78dd6ba2-f1b9-40c8-b5b9-37967e740e9e,40.3942363895331,-86.8484557349147,53,2780.85
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4655629306414,-86.9317796853884,132,6285.72
ae4e6ab1-7163-47ea-944d-e1327f042a0c,40.4325907715228,-86.8871634643055,19,1610.59
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.3840274702594,-86.8422837405264,212,14021.74
c505198f-66a9-495a-ad61-d3b5769ab604,40.406100992977,-86.8764378571108,48,3110.59
5c65de3b-4778-4554-ad22-3398f528e3ef,40.3849766368483,-86.8415946056755,96,7826.86
7ccaf41c-7298-458b-a035-fcd1b3090f39,40.3817112806796,-86.876397032114,129,9459.65
03e74389-fe52-4946-8b43-0d5ae70eecd0,40.4678325720128,-86.9432956109308,15,1765
79578537-88cd-4d42-9745-49cf6f3c5712,40.3661535330423,-86.8605580611094,56,5059.37
03e74389-fe52-4946-8b43-0d5ae70eecd0,40.4684013637612,-86.9587390226549,59,3640.29
10661157-85f9-4587-9139-0124cd3c3f7f,40.3854899895903,-86.9115182806611,97,7259.73
1545ee20-7633-4938-adf4-673f4586f25a,40.4153367071979,-86.8273293287845,73,5252.11
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.4320663471262,-86.8632824339439,95,6178.01
f59200a9-b1ba-4ca9-b9c9-fa18fb3b8be1,40.4436139864976,-86.8995442560155,49,3517.1
190df76a-874b-4006-aed3-168253df771a,40.396167,-86.895664,38,2984.6
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.4252568303004,-86.8471524464594,144,8607.44
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4315953097652,-86.9268298003347,110,8837.01
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4608386220268,-86.9244028606742,200,8797.55
78dd6ba2-f1b9-40c8-b5b9-37967e740e9e,40.418281995386,-86.8811654809826,105,6686.65
ae4e6ab1-7163-47ea-944d-e1327f042a0c,40.4207112145848,-86.8948077794795,0,0
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4313300807077,-86.9166811952997,97,5500.6
c9799aec-2e5d-4861-bab9-3f93198d76dc,40.4304388170628,-86.9317791797376,69,4320.35
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.450319,-86.919401,58,3494.51
f59200a9-b1ba-4ca9-b9c9-fa18fb3b8be1,40.4319899041646,-86.8990912675316,32,2133.89
4fd2167d-7855-4648-8faf-21606791a86c,40.4604614146356,-86.9197642537509,74,1671.29
1545ee20-7633-4938-adf4-673f4586f25a,40.4150796623566,-86.8291277586169,80,5496.47
87c84019-852c-46c9-a3ea-0a644c510801,40.4489675283612,-86.9414118198858,28,798.44
b3ee4a19-563f-496d-909b-28caa69cda68,40.4680595983287,-86.9246049857713,16,1848.1
8fe3c425-4dbe-4257-b24b-a82e93789840,40.4529701150263,-86.9575093880409,18,734.23
c9799aec-2e5d-4861-bab9-3f93198d76dc,40.4425288479077,-86.9421836186651,86,5952.38
17d55fe2-a8f1-4ddc-850e-0d203d1b2c6c,40.4177994248089,-86.8341473246878,22,2034.62
78dd6ba2-f1b9-40c8-b5b9-37967e740e9e,40.4166348968316,-86.8778137177852,98,6323.49
79578537-88cd-4d42-9745-49cf6f3c5712,40.3783274808364,-86.876117654297,108,8114.31
bb15a4a7-6c6e-4815-834c-680d5a343d63,40.4053923939962,-86.8280633380727,100,6600.34
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.419466997973,-86.9004388463334,135,9776.51
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4606839897544,-86.9298513411487,220,9264.12
e842f5a1-f2f3-4e5d-b025-0ada6d3caf83,40.3853533264713,-86.8762883977022,49,4432.8
b3ee4a19-563f-496d-909b-28caa69cda68,40.4374381486046,-86.9159770046702,112,7235.82
8fe3c425-4dbe-4257-b24b-a82e93789840,40.4528060979079,-86.9622935433577,12,317.84
1545ee20-7633-4938-adf4-673f4586f25a,40.3934591803186,-86.8367228897226,24,1471.75
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4481176244133,-86.9455536805716,64,1863.71
7ccaf41c-7298-458b-a035-fcd1b3090f39,40.3925250199408,-86.9034885473929,51,3791.42
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.446453,-86.922233,44,2311.93
d9e6d371-9610-44d9-9781-33cddd4eee53,40.4533786953303,-86.9619746866618,16,1168.27
fac42847-5b76-483b-9ea6-19c6cc0cbadc,40.436643209735,-86.9153773408525,50,3693.36
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.4554281195146,-86.9300595914689,16,1092.51
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.44589977217,-86.9192275236099,46,2989.27
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.4320913005768,-86.8669995923953,91,5862.13
4fd2167d-7855-4648-8faf-21606791a86c,40.4252674724639,-86.8998744841239,205,7873.76
991a95f3-1510-4bce-a830-fde22f082f7f,40.4241096078885,-86.9155582363927,70,4987.07
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4648024842656,-86.9245277129466,92,5477.82
7ccaf41c-7298-458b-a035-fcd1b3090f39,40.3835241440647,-86.8912039824951,114,8155.87
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4604966295644,-86.9245002496571,78,4989.05
8d44af5f-359d-49f6-8b0b-cdbb682b958f,40.3857215567466,-86.9046597121726,81,6034.69
f625fb8e-e48c-44b1-8eb4-7151f0d3b71d,40.424234,-86.918942,62,3334.29
3f0501eb-3b2c-4ffd-ac91-7aea62ab0db7,40.4244459132481,-86.8605951691092,55,3587.45
10661157-85f9-4587-9139-0124cd3c3f7f,40.3834350500971,-86.890284765213,54,4667.11
30f49bff-7d39-4b55-aa46-8bf394572be7,40.4154519764223,-86.8146615200319,84,8267.76
f59200a9-b1ba-4ca9-b9c9-fa18fb3b8be1,40.4296158322095,-86.900192160281,26,1851.67
1545ee20-7633-4938-adf4-673f4586f25a,40.4029958533927,-86.8280207792899,99,6876.59
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.4256910648941,-86.8869242047573,23,1347.26
5c65de3b-4778-4554-ad22-3398f528e3ef,40.4058303600372,-86.8647949405102,35,3461.44
2e9b92bf-5c8d-47d6-b94e-566a87fcac71,40.4315953097652,-86.9268298003347,11,2984.25
f625fb8e-e48c-44b1-8eb4-7151f0d3b71d,40.425514577469,-86.9289031368563,66,4319.01
2e9b92bf-5c8d-47d6-b94e-566a87fcac71,40.4419838155498,-86.9416995013773,28,4938.65
5c65de3b-4778-4554-ad22-3398f528e3ef,40.4153015667188,-86.8763570991655,21,2017.14
991a95f3-1510-4bce-a830-fde22f082f7f,40.432282040865,-86.8990281347821,41,2773.61
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.4265591692602,-86.8472924955044,139,8457.69
bb15a4a7-6c6e-4815-834c-680d5a343d63,40.4029630364754,-86.8345130583354,43,2997.2
2e9b92bf-5c8d-47d6-b94e-566a87fcac71,40.4481134896696,-86.9455319471807,42,5827.83
991a95f3-1510-4bce-a830-fde22f082f7f,40.428513,-86.900827,45,3220.8
190df76a-874b-4006-aed3-168253df771a,40.3999626882075,-86.8936203081053,33,2526.48
1934197d-f175-49a7-839e-fc3ac6bf46fa,40.4109146621354,-86.8836144151312,39,2654
3f0501eb-3b2c-4ffd-ac91-7aea62ab0db7,40.4200476986045,-86.8907236426458,8,400.22
1545ee20-7633-4938-adf4-673f4586f25a,40.4042180970129,-86.8278358716564,95,6737.11
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4607814873439,-86.9301399664256,223,9292.75
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.4361817872628,-86.9361428673783,80,5574.22
c9799aec-2e5d-4861-bab9-3f93198d76dc,40.4572754855813,-86.9305171931563,121,9797.37
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4267404894557,-86.8920216134836,12,808.7
f625fb8e-e48c-44b1-8eb4-7151f0d3b71d,40.418542648467,-86.9062943402704,39,1649.68
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4605607360043,-86.9244641399466,79,4996.8
4fd2167d-7855-4648-8faf-21606791a86c,40.4317027626967,-86.9057364324122,150,5520.64
10661157-85f9-4587-9139-0124cd3c3f7f,40.3819257615797,-86.8862793634309,46,4282.74
7ccaf41c-7298-458b-a035-fcd1b3090f39,40.3817349012883,-86.8726691152504,133,9777.65
501cc08b-1c0f-4ec5-a494-40954216987d,40.4532045940961,-86.9561515483539,93,8971.68
501cc08b-1c0f-4ec5-a494-40954216987d,40.4239655793585,-86.9083388250303,15,911.54
e842f5a1-f2f3-4e5d-b025-0ada6d3caf83,40.3641036648823,-86.8606025093805,98,8128.47
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4684483023777,-86.9387020586508,143,7207.33
ae4e6ab1-7163-47ea-944d-e1327f042a0c,40.4211302973931,-86.894307060994,1,62.95
87c84019-852c-46c9-a3ea-0a644c510801,40.446763765482,-86.944753917205,48,1566.04
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4604832597011,-86.9190687292302,174,8326.3
ee49c7f5-2351-445b-b4ed-f0f3503377f4,40.3870480302215,-86.8401774166609,10,574.04
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.3830363038111,-86.8427490938001,0,0
30f49bff-7d39-4b55-aa46-8bf394572be7,40.4173101733512,-86.8755280599313,22,1985.02
4fd2167d-7855-4648-8faf-21606791a86c,40.4604333689079,-86.9159321835594,83,1998.44
79578537-88cd-4d42-9745-49cf6f3c5712,40.3672533391711,-86.8616842596156,48,4667.29
01a7fb28-606b-4ea4-a768-677ac3e1dcd0,40.4428666766471,-86.8836620798484,15,1745.07
5c65de3b-4778-4554-ad22-3398f528e3ef,40.3971699603642,-86.8527353692737,49,4869.46
84c26a62-3a7a-4caf-8161-3a9a00d948a9,40.4668504620643,-86.945565326048,24,820.89
30f49bff-7d39-4b55-aa46-8bf394572be7,40.417559,-86.830735,57,5786.27
e842f5a1-f2f3-4e5d-b025-0ada6d3caf83,40.3872790487543,-86.8763105264806,46,4217.41
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4744240046665,-86.9389387413809,152,7873.72
79578537-88cd-4d42-9745-49cf6f3c5712,40.3672474576,-86.8571143021089,45,4280.21
7ccaf41c-7298-458b-a035-fcd1b3090f39,40.396167,-86.895664,38,2984.6
fd8cfb59-da55-4eaa-b557-6b2950043674,40.4668099369154,-86.946001010147,23,783.46
8efabf15-d065-404b-b1bb-535c12a9b3be,40.3849383864716,-86.8415318330807,52,5585.93
1934197d-f175-49a7-839e-fc3ac6bf46fa,40.4164102921731,-86.886651181379,48,3379.68
17d55fe2-a8f1-4ddc-850e-0d203d1b2c6c,40.4182524153303,-86.8840151748654,71,6312.47
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.446992662832,-86.91474707987,132,6496.77
ee49c7f5-2351-445b-b4ed-f0f3503377f4,40.4136315919168,-86.8744424697119,89,5880.07
53db175f-2a4f-40ea-b513-1d2282eae5d7,40.4268161401727,-86.8921461547499,66,4635.19
f59200a9-b1ba-4ca9-b9c9-fa18fb3b8be1,40.426673902338,-86.9079006392027,13,870.73
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4604822200587,-86.9162760194313,168,8085.87
41320e98-b337-4bf2-9eff-4b8b6ac97941,40.4497125200498,-86.9246587664462,38,1889.29
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4434683885723,-86.9129670797557,122,6072.67
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4667107032432,-86.9317760631568,133,6413.26
8efabf15-d065-404b-b1bb-535c12a9b3be,40.3924239476178,-86.8383996212644,41,4662.18
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4264034634168,-86.9191050676942,105,7616.73
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4315268470834,-86.9268761903072,93,4637.98
501cc08b-1c0f-4ec5-a494-40954216987d,40.4281816232409,-86.9191457214805,32,2276.23
f923454e-839e-4ce8-bd28-621a56212d40,40.3962553165183,-86.8384279849971,160,10413.93
c505198f-66a9-495a-ad61-d3b5769ab604,40.4098713717566,-86.877162303473,38,2671.86
4fd2167d-7855-4648-8faf-21606791a86c,40.4250659470441,-86.8939578551631,211,8375.33
4fd2167d-7855-4648-8faf-21606791a86c,40.4414835835387,-86.9103994614124,122,4295.28
ee49c7f5-2351-445b-b4ed-f0f3503377f4,40.3937313444733,-86.8491539982824,27,1929.1
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4340002199411,-86.9151375839196,21,1342.57
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4651572940326,-86.9269355915388,99,5701.56
fac42847-5b76-483b-9ea6-19c6cc0cbadc,40.4708242697015,-86.9455028739871,91,8506.01
991a95f3-1510-4bce-a830-fde22f082f7f,40.4233988702173,-86.9070724859021,62,4249.6
01a7fb28-606b-4ea4-a768-677ac3e1dcd0,40.4403094218049,-86.8849619164978,18,2052.22
79578537-88cd-4d42-9745-49cf6f3c5712,40.3742688564466,-86.875971646302,102,7657.39
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4470168719088,-86.9405867561457,48,1042.76
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4313233751847,-86.9140968867598,98,5719.19
190df76a-874b-4006-aed3-168253df771a,40.3925272757862,-86.9031893962003,50,3766.1
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.4206658985533,-86.8402573452518,65,4514.87
30f49bff-7d39-4b55-aa46-8bf394572be7,40.4172827394576,-86.891915750893,7,591.59
79578537-88cd-4d42-9745-49cf6f3c5712,40.3831746913583,-86.8433608837792,10,577.64
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.3922746225448,-86.8382879359958,24,1204.23
8d44af5f-359d-49f6-8b0b-cdbb682b958f,40.3847306889533,-86.9046768988891,87,6637.57
0be019d1-53dc-4049-9821-016d4e7d7ee0,40.4606518276786,-86.9207391375914,188,8481.8
f923454e-839e-4ce8-bd28-621a56212d40,40.4280649822982,-86.8451539143301,83,6099.14
8efabf15-d065-404b-b1bb-535c12a9b3be,40.3992468356637,-86.8089717214687,10,551.85
03e74389-fe52-4946-8b43-0d5ae70eecd0,40.4695364733724,-86.9456486528755,27,2093.43
8efabf15-d065-404b-b1bb-535c12a9b3be,40.3844054823276,-86.8411653686072,54,5653.28
4fd2167d-7855-4648-8faf-21606791a86c,40.4328814038924,-86.9057622619334,147,5388.85
5e8eb583-bb9c-4d47-82e1-f2be2c036dcf,40.4661485313574,-86.9282842316954,111,5883.01
14783f1e-cfa7-456e-b1fa-020478b8a0f6,40.4173114328726,-86.8930176793897,4,498.13
cb2c14f0-3cf3-4b84-a135-816b58d5b909,40.4288250407555,-86.8448822388415,124,6079.78
5c65de3b-4778-4554-ad22-3398f528e3ef,40.4061246523456,-86.8652100474132,33,3411.2
03e74389-fe52-4946-8b43-0d5ae70eecd0,40.4576474319861,-86.9327649574359,4,131.29
5b84de10-9e34-4d39-ade5-2c36fd4e64a8,40.4343979901782,-86.8869175089044,66,3893.71
78dd6ba2-f1b9-40c8-b5b9-37967e740e9e,40.39185,-86.84846,42,2419.55
e842f5a1-f2f3-4e5d-b025-0ada6d3caf83,40.3670637553526,-86.8700382282083,79,6975.55
501cc08b-1c0f-4ec5-a494-40954216987d,40.4548546863577,-86.9522904897372,91,8596.54
301daf7e-05b7-4ad1-b986-4685dced1276,40.4184853645593,-86.9102796681703,39,3034.48
8efabf15-d065-404b-b1bb-535c12a9b3be,40.3984750372343,-86.838482818541,33,3983.21
4fd2167d-7855-4648-8faf-21606791a86c,40.4605460926283,-86.9273207471494,40,1013.65
87c84019-852c-46c9-a3ea-0a644c510801,40.4473010188003,-86.9408605647778,37,1008.01
5c65de3b-4778-4554-ad22-3398f528e3ef,40.3930084273748,-86.8482183383681,79,6103.14
f923454e-839e-4ce8-bd28-621a56212d40,40.3874222367569,-86.8399532345847,169,11433.4
79578537-88cd-4d42-9745-49cf6f3c5712,40.3898477531622,-86.8858781381778,148,11460.18
c505198f-66a9-495a-ad61-d3b5769ab604,40.4100132255467,-86.8817056256551,33,2268.41
991a95f3-1510-4bce-a830-fde22f082f7f,40.4515837217638,-86.902546769433,3,346.68
53fab52c-1139-47cc-9b3f-f3b9d78d86eb,40.4240813101271,-86.9118721362696,103,6761.04
